chromosome,start,end,transcript_name,score,strand,type,transcript_biotype,species
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_146_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_146_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_146_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_146_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_146_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30288,30354,longer_from_REPLICATE2_transcript_7_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_7_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE2_transcript_7_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_7_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_7_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_7_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,30288,30354,longer_from_REPLICATE1_transcript_150_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_150_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_150_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_150_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_150_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,67961,longer_from_REPLICATE1_transcript_150_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,31678,34317,longer_from_REPLICATE1_transcript_15_support_5,60,-,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,34191,34271,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36590,36662,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,41327,41441,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE2_transcript_167_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,34191,34271,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36590,36662,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,38986,39058,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,41369,41441,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_95_support_14REPLICATE2_transcript_177_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36586,36662,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_81_support_2REPLICATE2_transcript_164_support_16,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36586,36662,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69645,REPLICATE1_transcript_80_support_6REPLICATE2_transcript_162_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36586,36662,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,68415,longer_from_REPLICATE1_transcript_112_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36586,36662,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,41327,41441,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59723,59994,longer_from_REPLICATE2_transcript_30_support_22,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,36635,36662,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,38986,39058,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69654,longer_from_REPLICATE2_transcript_199_support_6,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,38729,39733,REPLICATE1_transcript_16_support_15REPLICATE2_transcript_21_support_5,0,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,39031,39058,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,68849,longer_from_REPLICATE2_transcript_211_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,39031,39058,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43765,43837,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,67962,longer_from_REPLICATE1_transcript_138_support_7,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,41365,41441,longer_from_REPLICATE2_transcript_71_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE2_transcript_71_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE2_transcript_71_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_71_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_71_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69645,longer_from_REPLICATE2_transcript_71_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,43508,43555,REPLICATE1_transcript_16_support_15REPLICATE2_transcript_21_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,45928,46214,REPLICATE1_transcript_16_support_15REPLICATE2_transcript_21_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,56000,56682,REPLICATE1_transcript_16_support_15REPLICATE2_transcript_21_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46137,46214,longer_from_REPLICATE2_transcript_139_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59180,longer_from_REPLICATE2_transcript_139_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE2_transcript_139_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_139_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,67953,longer_from_REPLICATE2_transcript_139_support_4,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,46139,46214,longer_from_REPLICATE1_transcript_66_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58313,58385,longer_from_REPLICATE1_transcript_66_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE1_transcript_66_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_66_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,67953,longer_from_REPLICATE1_transcript_66_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,56746,56799,longer_from_REPLICATE1_transcript_235_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_235_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_235_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_235_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,58309,58385,longer_from_REPLICATE2_transcript_201_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_201_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE2_transcript_201_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,68424,longer_from_REPLICATE2_transcript_201_support_5,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,63754,63836,longer_from_REPLICATE1_transcript_67_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_67_support_3,60,+,exon,protein-coding,Gorilla
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_117_support_7,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,0,213,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28500,28647,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59180,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_115_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_41_support_3REPLICATE2_transcript_52_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,2,213,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28500,28647,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28921,29013,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,29573,29625,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30061,30125,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30214,30354,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46957,47008,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69647,REPLICATE1_transcript_40_support_6REPLICATE2_transcript_51_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,19220,19285,longer_from_REPLICATE1_transcript_55_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,19374,19514,longer_from_REPLICATE1_transcript_55_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,21738,21794,longer_from_REPLICATE1_transcript_55_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_55_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_55_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_55_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,19428,19514,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59180,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,REPLICATE1_transcript_47_support_3REPLICATE2_transcript_63_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28611,28647,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,28921,29013,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,29573,29625,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30061,30125,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69650,longer_from_REPLICATE1_transcript_85_support_2,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30214,30354,longer_from_REPLICATE1_transcript_197_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46142,46214,longer_from_REPLICATE1_transcript_197_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,46957,47008,longer_from_REPLICATE1_transcript_197_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,62284,62398,longer_from_REPLICATE1_transcript_197_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,63737,63836,longer_from_REPLICATE1_transcript_197_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,67799,69649,longer_from_REPLICATE1_transcript_197_support_5,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,30236,30354,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,31754,31826,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,41369,41441,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,55928,56000,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Bornean orangutan
DAZ1_ENSG00000188120.16,59129,59164,longer_from_REPLICATE2_transcript_16_support_3,60,+,exon,protein-coding,Bornean orangutan
